envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
484	5652000	5748000	5508000	5748000	5868000	5388000	
485	5673000	5745000	5505000	5745000	5985000	5385000	
486	5718000	5862000	5502000	5742000	5982000	5502000	
487	5715000	5859000	5499000	5739000	5979000	5499000	
488	5736000	5856000	5496000	5856000	5976000	5496000	
489	5757000	5853000	5613000	5853000	5973000	5493000	
490	5754000	5850000	5610000	5850000	5970000	5490000	
491	5751000	5847000	5607000	5847000	5967000	5487000	
492	5748000	5844000	5604000	5844000	5964000	5484000	
493	5769000	5841000	5721000	5841000	5961000	5481000	
494	5790000	5838000	5718000	5838000	5958000	5598000	
495	5811000	5955000	5715000	5835000	5955000	5595000	
496	5808000	5952000	5712000	5832000	5952000	5592000	
497	5829000	5949000	5829000	5829000	5949000	5589000	
498	5850000	6066000	5826000	5826000	5946000	5586000	
499	5847000	6063000	5823000	5823000	5943000	5583000	
500	5868000	6180000	5820000	5820000	5940000	5580000	
501	5889000	6177000	5817000	5817000	6057000	5577000	
502	5886000	6174000	5814000	5814000	6054000	5574000	
503	5883000	6171000	5811000	5811000	6051000	5571000	
504	5928000	6168000	5808000	5928000	6048000	5688000	
505	5949000	6285000	5805000	5925000	6045000	5685000	
506	5946000	6282000	5802000	5922000	6042000	5682000	
507	5967000	6399000	5799000	5919000	6039000	5679000	
508	6012000	6516000	5796000	6036000	6036000	5676000	
509	6033000	6513000	5913000	6033000	6033000	5673000	
510	6030000	6510000	5910000	6030000	6030000	5670000	
511	6051000	6507000	5907000	6027000	6147000	5667000	
512	6072000	6504000	5904000	6024000	6264000	5664000	
513	6069000	6501000	5901000	6021000	6261000	5661000	
514	6066000	6498000	5898000	6018000	6258000	5658000	
515	6111000	6615000	5895000	6015000	6255000	5775000	
516	6132000	6612000	5892000	6012000	6252000	5892000	
517	6153000	6609000	5889000	6009000	6249000	6009000	
518	6174000	6606000	6006000	6006000	6246000	6006000	
519	6195000	6603000	6003000	6123000	6243000	6003000	
520	6192000	6600000	6e+06	6120000	6240000	6e+06	
521	6213000	6597000	5997000	6117000	6357000	5997000	
522	6258000	6714000	5994000	6114000	6474000	5994000	
523	6255000	6711000	5991000	6111000	6471000	5991000	
524	6276000	6708000	5988000	6108000	6588000	5988000	
525	6273000	6705000	5985000	6105000	6585000	5985000	
526	6270000	6702000	5982000	6102000	6582000	5982000	
